LabID,ScatID,curated_species,common_name,broadtax,broadtax1,genus,family,order,species,host,site,guessed_sp,target,lon,lat,SampleSet
CKC2,C.07.12.23.C2,Sylvilagus bachmani,brush rabbit,Brush rabbit,Brush rabbit,Sylvilagus,Leporidae,Lagomorpha,bachmani,no,Coal Oil Point,coyote,No,-119.880771,34.41540984,GL
CKC2,C.07.12.23.C2,Corvus corax,common raven,Terrestrial bird,Terrestrial bird,Corvus,Corvidae,Passeriformes,corax,no,Coal Oil Point,coyote,No,-119.880771,34.41540984,GL
CKC2,C.07.12.23.C2,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Coal Oil Point,coyote,target,-119.880771,34.41540984,GL
CKC3,C.07.12.23.C3,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Coal Oil Point,coyote,target,-119.8794748,34.41469753,GL
CKC3,C.07.12.23.C3,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Coal Oil Point,coyote,target,-119.8794748,34.41469753,GL
CKC3,C.07.12.23.C3,Melospiza melodia,song sparrow,Terrestrial bird,Terrestrial bird,Melospiza,Passerellidae,Passeriformes,melodia,no,Coal Oil Point,coyote,No,-119.8794748,34.41469753,GL
CKC3,C.07.12.23.C3,Sylvilagus bachmani,brush rabbit,Brush rabbit,Brush rabbit,Sylvilagus,Leporidae,Lagomorpha,bachmani,no,Coal Oil Point,coyote,No,-119.8794748,34.41469753,GL
CKC3,C.07.12.23.C3,Corvus corax,common raven,Terrestrial bird,Terrestrial bird,Corvus,Corvidae,Passeriformes,corax,no,Coal Oil Point,coyote,No,-119.8794748,34.41469753,GL
CKC3,C.07.12.23.C3,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Coal Oil Point,coyote,target,-119.8794748,34.41469753,GL
CKC4,C.07.12.23.C4,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Coal Oil Point,coyote,target,-119.8790942,34.41421902,GL
CKC4,C.07.12.23.C4,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Coal Oil Point,coyote,target,-119.8790942,34.41421902,GL
CKC4,C.07.12.23.C4,Microtus californicus,california vole,Small rodent,Small rodent,Microtus,Cricetidae,Rodentia,californicus,no,Coal Oil Point,coyote,No,-119.8790942,34.41421902,GL
CKC4,C.07.12.23.C4,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Coal Oil Point,coyote,target,-119.8790942,34.41421902,GL
CKC5,C.07.12.23.C5,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Coal Oil Point,coyote,target,-119.8795097,34.41300588,GL
CKC5,C.07.12.23.C5,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Coal Oil Point,coyote,target,-119.8795097,34.41300588,GL
CKC5,C.07.12.23.C5,Meleagris gallopavo,wild turkey,Terrestrial bird,Terrestrial bird,Meleagris,Phasianidae,Galliformes,gallopavo,no,Coal Oil Point,coyote,No,-119.8795097,34.41300588,GL
CKC5,C.07.12.23.C5,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Coal Oil Point,coyote,target,-119.8795097,34.41300588,GL
CKC5,C.07.12.23.C5,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Coal Oil Point,coyote,target,-119.8795097,34.41300588,GL
CMC1,C.07.15.23.C1,Spermophillus beecheyi,california ground squirrel,Small rodent,Small rodent,Spermophillus,Sciuridae,Rodentia,beecheyi,no,Coal Oil Point,coyote,No,-119.8793886,34.41289199,GL
CMC1,C.07.15.23.C1,Spermophillus beecheyi,california ground squirrel,Small rodent,Small rodent,Spermophillus,Sciuridae,Rodentia,beecheyi,no,Coal Oil Point,coyote,No,-119.8793886,34.41289199,GL
CMC1,C.07.15.23.C1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Coal Oil Point,coyote,target,-119.8793886,34.41289199,GL
CMC1,C.07.15.23.C1,Sylvilagus bachmani,brush rabbit,Brush rabbit,Brush rabbit,Sylvilagus,Leporidae,Lagomorpha,bachmani,no,Coal Oil Point,coyote,No,-119.8793886,34.41289199,GL
CMC1,C.07.15.23.C1,Sylvilagus bachmani,brush rabbit,Brush rabbit,Brush rabbit,Sylvilagus,Leporidae,Lagomorpha,bachmani,no,Coal Oil Point,coyote,No,-119.8793886,34.41289199,GL
CMC1,C.07.15.23.C1,Spermophillus beecheyi,california ground squirrel,Small rodent,Small rodent,Spermophillus,Sciuridae,Rodentia,beecheyi,no,Coal Oil Point,coyote,No,-119.8793886,34.41289199,GL
CMC1,C.07.15.23.C1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Coal Oil Point,coyote,target,-119.8793886,34.41289199,GL
CMC2,C.07.15.23.C2,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Coal Oil Point,coyote,target,-119.8811469,34.41651506,GL
CMC2,C.07.15.23.C2,Sylvilagus bachmani,brush rabbit,Brush rabbit,Brush rabbit,Sylvilagus,Leporidae,Lagomorpha,bachmani,no,Coal Oil Point,coyote,No,-119.8811469,34.41651506,GL
CMC2,C.07.15.23.C2,Sylvilagus bachmani,brush rabbit,Brush rabbit,Brush rabbit,Sylvilagus,Leporidae,Lagomorpha,bachmani,no,Coal Oil Point,coyote,No,-119.8811469,34.41651506,GL
CMC2,C.07.15.23.C2,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Coal Oil Point,coyote,target,-119.8811469,34.41651506,GL
CNC1,C.07.17.23.C1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Coal Oil Point,coyote,target,-119.8774111,34.41625971,GL
CNC1,C.07.17.23.C1,Bos taurus,domestic cattle,Cattle,Cattle,Bos,Bovidae,Artiodactyla,taurus,no,Coal Oil Point,coyote,No,-119.8774111,34.41625971,GL
CNC1,C.07.17.23.C1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Coal Oil Point,coyote,target,-119.8774111,34.41625971,GL
CNC1,C.07.17.23.C1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Coal Oil Point,coyote,target,-119.8774111,34.41625971,GL
CNC1,C.07.17.23.C1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Coal Oil Point,coyote,target,-119.8774111,34.41625971,GL
CNC1,C.07.17.23.C1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Coal Oil Point,coyote,target,-119.8774111,34.41625971,GL
CSC1,C.07.24.23.C1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Coal Oil Point,coyote,target,-119.8810884,34.41675396,GL
CSC1,C.07.24.23.C1,Spermophillus beecheyi,california ground squirrel,Small rodent,Small rodent,Spermophillus,Sciuridae,Rodentia,beecheyi,no,Coal Oil Point,coyote,No,-119.8810884,34.41675396,GL
CSC1,C.07.24.23.C1,Spermophillus beecheyi,california ground squirrel,Small rodent,Small rodent,Spermophillus,Sciuridae,Rodentia,beecheyi,no,Coal Oil Point,coyote,No,-119.8810884,34.41675396,GL
CSC1,C.07.24.23.C1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Coal Oil Point,coyote,target,-119.8810884,34.41675396,GL
CSC1,C.07.24.23.C1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Coal Oil Point,coyote,target,-119.8810884,34.41675396,GL
CSC1,C.07.24.23.C1,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Coal Oil Point,coyote,No,-119.8810884,34.41675396,GL
CSC1,C.07.24.23.C1,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Coal Oil Point,coyote,No,-119.8810884,34.41675396,GL
CSC1,C.07.24.23.C1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Coal Oil Point,coyote,target,-119.8810884,34.41675396,GL
CSC1,C.07.24.23.C1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Coal Oil Point,coyote,target,-119.8810884,34.41675396,GL
CYC1,C.08.07.23.C1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Coal Oil Point,coyote,target,-119.8809821,34.41562313,GL
CYC1,C.08.07.23.C1,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Coal Oil Point,coyote,No,-119.8809821,34.41562313,GL
CYC1,C.08.07.23.C1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Coal Oil Point,coyote,target,-119.8809821,34.41562313,GL
CYC2,C.08.07.23.C2,Spermophillus beecheyi,california ground squirrel,Small rodent,Small rodent,Spermophillus,Sciuridae,Rodentia,beecheyi,no,Coal Oil Point,coyote,No,-119.879455,34.41301356,GL
CYC2,C.08.07.23.C2,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Coal Oil Point,coyote,target,-119.879455,34.41301356,GL
CYC2,C.08.07.23.C2,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Coal Oil Point,coyote,No,-119.879455,34.41301356,GL
CYC2,C.08.07.23.C2,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Coal Oil Point,coyote,No,-119.879455,34.41301356,GL
CYC2,C.08.07.23.C2,Plestiodon skiltonianus,skilton's skink,Reptile,Reptile/amphibian,Plestiodon,Scincidae,Squamata,skiltonianus,no,Coal Oil Point,coyote,No,-119.879455,34.41301356,GL
CYC2,C.08.07.23.C2,Spermophillus beecheyi,california ground squirrel,Small rodent,Small rodent,Spermophillus,Sciuridae,Rodentia,beecheyi,no,Coal Oil Point,coyote,No,-119.879455,34.41301356,GL
CYC2,C.08.07.23.C2,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Coal Oil Point,coyote,target,-119.879455,34.41301356,GL
DAB1,D.06.14.23.B1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,bobcat,target,-120.45304,34.44623,GL
DAB1,D.06.14.23.B1,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,bobcat,No,-120.45304,34.44623,GL
DAB1,D.06.14.23.B1,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,bobcat,No,-120.45304,34.44623,GL
DAB1,D.06.14.23.B1,Thomomys bottae,botta's pocket gopher,Small rodent,Small rodent,Thomomys,Geomyidae,Rodentia,bottae,no,Dangermond,bobcat,No,-120.45304,34.44623,GL
DAB1,D.06.14.23.B1,Thomomys bottae,botta's pocket gopher,Small rodent,Small rodent,Thomomys,Geomyidae,Rodentia,bottae,no,Dangermond,bobcat,No,-120.45304,34.44623,GL
DAB1,D.06.14.23.B1,Thomomys bottae,botta's pocket gopher,Small rodent,Small rodent,Thomomys,Geomyidae,Rodentia,bottae,no,Dangermond,bobcat,No,-120.45304,34.44623,GL
DAB1,D.06.14.23.B1,Thomomys bottae,botta's pocket gopher,Small rodent,Small rodent,Thomomys,Geomyidae,Rodentia,bottae,no,Dangermond,bobcat,No,-120.45304,34.44623,GL
DAB1,D.06.14.23.B1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,bobcat,target,-120.45304,34.44623,GL
DABB1,D.08.14.23.B1,Lynx rufus,bobcat,Bobcat,Bobcat,Lynx,Felidae,Carnivora,rufus,Bobcat,Dangermond,bobcat,target,-120.4447471,34.46063389,GL
DABB1,D.08.14.23.B1,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,bobcat,No,-120.4447471,34.46063389,GL
DABB1,D.08.14.23.B1,Lynx rufus,bobcat,Bobcat,Bobcat,Lynx,Felidae,Carnivora,rufus,Bobcat,Dangermond,bobcat,target,-120.4447471,34.46063389,GL
DABB1,D.08.14.23.B1,Thomomys bottae,botta's pocket gopher,Small rodent,Small rodent,Thomomys,Geomyidae,Rodentia,bottae,no,Dangermond,bobcat,No,-120.4447471,34.46063389,GL
DABB2,D.08.14.23.B2,Lynx rufus,bobcat,Bobcat,Bobcat,Lynx,Felidae,Carnivora,rufus,Bobcat,Dangermond,bobcat,target,-120.4447396,34.46063476,GL
DABB2,D.08.14.23.B2,Odocoileus hemionus,mule deer,Mule deer,Mule deer,Odocoileus,Cervidae,Artiodactyla,hemionus,Mule deer,Dangermond,bobcat,target,-120.4447396,34.46063476,GL
DABB2,D.08.14.23.B2,Thomomys bottae,botta's pocket gopher,Small rodent,Small rodent,Thomomys,Geomyidae,Rodentia,bottae,no,Dangermond,bobcat,No,-120.4447396,34.46063476,GL
DABB2,D.08.14.23.B2,Lynx rufus,bobcat,Bobcat,Bobcat,Lynx,Felidae,Carnivora,rufus,Bobcat,Dangermond,bobcat,target,-120.4447396,34.46063476,GL
DABB2,D.08.14.23.B2,Thomomys bottae,botta's pocket gopher,Small rodent,Small rodent,Thomomys,Geomyidae,Rodentia,bottae,no,Dangermond,bobcat,No,-120.4447396,34.46063476,GL
DABB2,D.08.14.23.B2,Odocoileus hemionus,mule deer,Mule deer,Mule deer,Odocoileus,Cervidae,Artiodactyla,hemionus,Mule deer,Dangermond,bobcat,target,-120.4447396,34.46063476,GL
DABB2,D.08.14.23.B2,Thomomys bottae,botta's pocket gopher,Small rodent,Small rodent,Thomomys,Geomyidae,Rodentia,bottae,no,Dangermond,bobcat,No,-120.4447396,34.46063476,GL
DABB3,D.08.14.23.B3,Lynx rufus,bobcat,Bobcat,Bobcat,Lynx,Felidae,Carnivora,rufus,Bobcat,Dangermond,bobcat,target,-120.4447251,34.46040687,GL
DABB3,D.08.14.23.B3,Odocoileus hemionus,mule deer,Mule deer,Mule deer,Odocoileus,Cervidae,Artiodactyla,hemionus,Mule deer,Dangermond,bobcat,target,-120.4447251,34.46040687,GL
DABB3,D.08.14.23.B3,Lynx rufus,bobcat,Bobcat,Bobcat,Lynx,Felidae,Carnivora,rufus,Bobcat,Dangermond,bobcat,target,-120.4447251,34.46040687,GL
DABB4,D.08.14.23.B4,Lynx rufus,bobcat,Bobcat,Bobcat,Lynx,Felidae,Carnivora,rufus,Bobcat,Dangermond,bobcat,target,-120.4443893,34.45993815,GL
DABB4,D.08.14.23.B4,Lynx rufus,bobcat,Bobcat,Bobcat,Lynx,Felidae,Carnivora,rufus,Bobcat,Dangermond,bobcat,target,-120.4443893,34.45993815,GL
DABC1,D.08.14.23.C1,Lynx rufus,bobcat,Bobcat,Bobcat,Lynx,Felidae,Carnivora,rufus,Bobcat,Dangermond,coyote,target,-120.444781,34.46101845,GL
DABC1,D.08.14.23.C1,Odocoileus hemionus,mule deer,Mule deer,Mule deer,Odocoileus,Cervidae,Artiodactyla,hemionus,Mule deer,Dangermond,coyote,target,-120.444781,34.46101845,GL
DABC1,D.08.14.23.C1,Lynx rufus,bobcat,Bobcat,Bobcat,Lynx,Felidae,Carnivora,rufus,Bobcat,Dangermond,coyote,target,-120.444781,34.46101845,GL
DABC1,D.08.14.23.C1,Odocoileus hemionus,mule deer,Mule deer,Mule deer,Odocoileus,Cervidae,Artiodactyla,hemionus,Mule deer,Dangermond,coyote,target,-120.444781,34.46101845,GL
DABC2,D.08.14.23.C2,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.4723873,34.46018992,GL
DABC2,D.08.14.23.C2,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,coyote,No,-120.4723873,34.46018992,GL
DABC2,D.08.14.23.C2,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,coyote,No,-120.4723873,34.46018992,GL
DABC2,D.08.14.23.C2,Urile penicillatus,brandt's cormorant,Brandt's cormorant,Brandt's cormorant,Urile,Phalacrocoracidae,Suliformes,penicillatus,no,Dangermond,coyote,No,-120.4723873,34.46018992,GL
DABC2,D.08.14.23.C2,Urile pelagicus,pelagic cormorant,Pelagic cormorant,Pelagic cormorant,Urile,Phalacrocoracidae,Suliformes,pelagicus,no,Dangermond,coyote,No,-120.4723873,34.46018992,GL
DABC2,D.08.14.23.C2,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.4723873,34.46018992,GL
DABC2,D.08.14.23.C2,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.4723873,34.46018992,GL
DABC3,D.08.14.23.C3,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.4733194,34.46328754,GL
DABC3,D.08.14.23.C3,Thomomys bottae,botta's pocket gopher,Small rodent,Small rodent,Thomomys,Geomyidae,Rodentia,bottae,no,Dangermond,coyote,No,-120.4733194,34.46328754,GL
DABC3,D.08.14.23.C3,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.4733194,34.46328754,GL
DABC4,D.08.14.23.C4,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.4733176,34.46328406,GL
DABC4,D.08.14.23.C4,Microtus californicus,california vole,Small rodent,Small rodent,Microtus,Cricetidae,Rodentia,californicus,no,Dangermond,coyote,No,-120.4733176,34.46328406,GL
DABC4,D.08.14.23.C4,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,coyote,No,-120.4733176,34.46328406,GL
DABC4,D.08.14.23.C4,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,coyote,No,-120.4733176,34.46328406,GL
DABC4,D.08.14.23.C4,Sus scrofa,wild boar,Wild boar,Wild boar,Sus,Suidae,Artiodactyla,scrofa,Wild boar,Dangermond,coyote,target,-120.4733176,34.46328406,GL
DABC4,D.08.14.23.C4,Reithrodontomys megalotis,western harvest mouse,Small rodent,Small rodent,Reithrodontomys,Cricetidae,Rodentia,megalotis,no,Dangermond,coyote,No,-120.4733176,34.46328406,GL
DABC4,D.08.14.23.C4,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.4733176,34.46328406,GL
DABC4,D.08.14.23.C4,Microtus californicus,california vole,Small rodent,Small rodent,Microtus,Cricetidae,Rodentia,californicus,no,Dangermond,coyote,No,-120.4733176,34.46328406,GL
DABC5,D.08.14.23.C5,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.4730683,34.45980363,GL
DABC5,D.08.14.23.C5,Microtus californicus,california vole,Small rodent,Small rodent,Microtus,Cricetidae,Rodentia,californicus,no,Dangermond,coyote,No,-120.4730683,34.45980363,GL
DABC5,D.08.14.23.C5,Microtus californicus,california vole,Small rodent,Small rodent,Microtus,Cricetidae,Rodentia,californicus,no,Dangermond,coyote,No,-120.4730683,34.45980363,GL
DABC5,D.08.14.23.C5,Microtus californicus,california vole,Small rodent,Small rodent,Microtus,Cricetidae,Rodentia,californicus,no,Dangermond,coyote,No,-120.4730683,34.45980363,GL
DABC5,D.08.14.23.C5,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.4730683,34.45980363,GL
DABC6,D.08.14.23.C6,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.4731087,34.45980864,GL
DABC6,D.08.14.23.C6,Microtus californicus,california vole,Small rodent,Small rodent,Microtus,Cricetidae,Rodentia,californicus,no,Dangermond,coyote,No,-120.4731087,34.45980864,GL
DABC6,D.08.14.23.C6,Microtus californicus,california vole,Small rodent,Small rodent,Microtus,Cricetidae,Rodentia,californicus,no,Dangermond,coyote,No,-120.4731087,34.45980864,GL
DABC6,D.08.14.23.C6,Microtus californicus,california vole,Small rodent,Small rodent,Microtus,Cricetidae,Rodentia,californicus,no,Dangermond,coyote,No,-120.4731087,34.45980864,GL
DABC6,D.08.14.23.C6,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.4731087,34.45980864,GL
DABC6,D.08.14.23.C6,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.4731087,34.45980864,GL
DABC6,D.08.14.23.C6,Microtus californicus,california vole,Small rodent,Small rodent,Microtus,Cricetidae,Rodentia,californicus,no,Dangermond,coyote,No,-120.4731087,34.45980864,GL
DABC7,D.08.14.23.C7,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.4664475,34.46946317,GL
DABC7,D.08.14.23.C7,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,coyote,No,-120.4664475,34.46946317,GL
DABC7,D.08.14.23.C7,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,coyote,No,-120.4664475,34.46946317,GL
DABC7,D.08.14.23.C7,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,coyote,No,-120.4664475,34.46946317,GL
DABC7,D.08.14.23.C7,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.4664475,34.46946317,GL
DABC7,D.08.14.23.C7,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.4664475,34.46946317,GL
DABC7,D.08.14.23.C7,Stenopelmatus sp,cricket,Terrestrial insect,Terrestrial insect,Stenopelmatus,Stenopelmatidae,Orthoptera,NA,no,Dangermond,coyote,No,-120.4664475,34.46946317,GL
DABF1,D.08.14.23.F1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,fox,target,-120.4724606,34.4600484,GL
DABF1,D.08.14.23.F1,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,fox,No,-120.4724606,34.4600484,GL
DABF1,D.08.14.23.F1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,fox,target,-120.4724606,34.4600484,GL
DABF1,D.08.14.23.F1,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,fox,No,-120.4724606,34.4600484,GL
DABF1,D.08.14.23.F1,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,fox,No,-120.4724606,34.4600484,GL
DABF1,D.08.14.23.F1,Urile penicillatus,brandt's cormorant,Brandt's cormorant,Brandt's cormorant,Urile,Phalacrocoracidae,Suliformes,penicillatus,no,Dangermond,fox,No,-120.4724606,34.4600484,GL
DABF1,D.08.14.23.F1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,fox,target,-120.4724606,34.4600484,GL
DABH1,D.08.14.23.H1,Sus scrofa,wild boar,Wild boar,Wild boar,Sus,Suidae,Artiodactyla,scrofa,Wild boar,Dangermond,wild pig,target,-120.4405658,34.45195085,GL
DABH1,D.08.14.23.H1,Sus scrofa,wild boar,Wild boar,Wild boar,Sus,Suidae,Artiodactyla,scrofa,Wild boar,Dangermond,wild pig,target,-120.4405658,34.45195085,GL
DABH2,D.08.14.23.H2,Sus scrofa,wild boar,Wild boar,Wild boar,Sus,Suidae,Artiodactyla,scrofa,Wild boar,Dangermond,wild pig,target,-120.4407223,34.45240724,GL
DABH2,D.08.14.23.H2,Sus scrofa,wild boar,Wild boar,Wild boar,Sus,Suidae,Artiodactyla,scrofa,Wild boar,Dangermond,wild pig,target,-120.4407223,34.45240724,GL
DABH3,D.08.14.23.H3,Sus scrofa,wild boar,Wild boar,Wild boar,Sus,Suidae,Artiodactyla,scrofa,Wild boar,Dangermond,wild pig,target,-120.4415117,34.4521709,GL
DABH3,D.08.14.23.H3,Sus scrofa,wild boar,Wild boar,Wild boar,Sus,Suidae,Artiodactyla,scrofa,Wild boar,Dangermond,wild pig,target,-120.4415117,34.4521709,GL
DAC1,D.06.14.23.C1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.45315,34.44528,GL
DAC1,D.06.14.23.C1,Urile penicillatus,brandt's cormorant,Brandt's cormorant,Brandt's cormorant,Urile,Phalacrocoracidae,Suliformes,penicillatus,no,Dangermond,coyote,No,-120.45315,34.44528,GL
DAC1,D.06.14.23.C1,Zonotrichia leucophrys,white-crowned sparrow,Terrestrial bird,Terrestrial bird,Zonotrichia,Passerellidae,Passeriformes,leucophrys,no,Dangermond,coyote,No,-120.45315,34.44528,GL
